KDOE_LELANG,NAMA_PAKET,SATKER,KUALIFIKASI,METODE,EVALUASI,JENIS,TAHUN,IS_GAGAL,HPS
3364066,PENGADAAN BALOK BETON JALAN OPERASIONAL TPA (2.5.21-BALOK BETON) DINAS KEBERSIHAN DAN PERTAMANAN ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2014,0,429000000
3363066,PENINGKATAN JL. LINGK. AUTOMEN DSK KEL. JATIUWUNG (1.12.15.BM-48) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,450000000
3362066,PENINGKATAN JL. LINGK. RW.07 DSK KEL. ALAM JAYA (1.12.15.BM-46) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,300000000
3361066,PEMBANGUNAN JALAN INSPEKSI (JL.PEMB III S/D BLOK TEKO) SISI SELATAN KEC. NEGLASARI (1.12.15. BM-42) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,2900000000
3360066,PENGADAAN OBAT-OBATAN UMUM (2.12.09. OBAT-UMUM) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2014,0,3100000000
3359066,PENYUSUNAN RAPERWAL IJIN PELAKU TEKNIS BANGUNAN (IPTB) (31.16.DTK5) ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2014,0,53300000
3358066,PENYUSUNAN RAPERWAL SERTIFIKAT LAIK FUNGSI (SLF)(31.16.DTK4) ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2014,0,53300000
3357066,PEMBANGUNAN GEDUNG SMAN 2 (KEC. TANGERANG) (LUNCURAN) (WSA-05),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,507700000
3356066,PERENCANAAN PEMBANGUNAN GEDUNG SMKN 4 (KEC. TANGERANG) (35.16.DTK2) ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2014,0,148000000
3355066,PERENCANAAN PEMBANGUNAN GEDUNG SMKN 2 ( KEC. TANGERANG) (35.16.DTK1) ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2014,0,148000000
3354066,PEMBANGUNAN SDN CIKOKOL 3 LUNCURAN (PSD-08),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,765200000
3353066,PEMERLIHARAAN GEDUNG RSU (1.9.42.RSU-33) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,450800000
3352066,PENINGKATAN JEMBATAN RADEN SALEH (1.1.15.BM-59) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,1800000000
3351066,UPDATING SISTEM INFORMASI DATABASE JALAN LINGKUNGAN  (36.15.DPU7),PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2014,0,184400000
3350066, PENGADAAN ALAT-ALAT KEDOKTERAN THT (2.12. 42-THT)    ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG UMUM,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2014,0,6400000000
3349066,PENGADAAN ALAT-ALAT KEDOKTERAN RUANG OK (2.12. 42-RUANG OK)    ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG UMUM,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2014,0,7200000000
3348066,PEMBANGUNAN SALURAN DRAINASE /GORONG-GORONG JL. RADEN FATAH (DARI PASAR LEMBANG S/D JEMBATAN ) KEC. CILEDUG (1.1.15.DAL-6) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,899800000
3347066,PEMBANGUNAN SALURAN DRAINASE / GORONG - GORONG PERUMAHAN WISMA HARAPAN KEL. GEMBOR (LANJUTAN) (1.1.15.DAL-5) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,400000000
3346066,PEMBANGUNAN SALURAN DRAINASE/GORONG - GORONG RW.03 PERUMAHAN PURATI KEL. GEMBOR (1.1.15.DAL-4) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,300000000
3345066,PENINGKATAN JEMBATAN MAULANA HASANUDIN (1.1.15BM-57) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,1600000000
3344066,PEMBANGUNAN JEMBATAN SASMITA (1.1.15.BM-63) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,719900000
3343066,PEMBANGUNAN SALURAN DRAINASE / GORONG - GORONG JL. HR. RASUNA SAID KEL. PAKOJAN (1.1.15.DAL-9) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,399900000
3342066,PEMBANGUNAN SALURAN DRAINASE/GORONG - GORONG RW.01 DAN RW.02 KEL KUNCIRAN JAYA (1.1.15.DAL-8) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,299900000
3341066,"PEMBANGUNAN SALURAN DRAINASE /GORONG GORONG RW.08,09 DAN 14 DSK KEL. PANINGGILAN UTARA (1.1.15.DAL-7) ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,300000000
3340066,PENGADAAN ALAT-ALAT KEDOKTERAN MATA (2.4.42-KEDOKTERAN MATA) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG UMUM,HARGA TERENDAH SISTEM GUGUR,JASA LAINNYA,2014,0,3700000000
3339066,"PENGADAAN KOMPUTER (2.5.18-KOMPUTER)
DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL (DUKCAPIL)
 ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2014,0,242600000
3338066,"PEMBANGUNAN GEDUNG SDN CIPONDOH 5 (LUNCURAN) (PSD-11)
 ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,673000000
3337066,PENYUSUNAN KAJIAN RUPA BUMI KOTA TANGERANG (34.01.SETDA.1),PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2014,0,108000000
3336066,PENGADAAN BALOK BETON JALAN OPERASIONAL TPA (2.5.21-BALOK BETON) DINAS KEBERSIHAN DAN PERTAMANAN ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2014,0,429000000
3335066,PERENCANAAN PEMBANGUNAN PUSKESMAS RAWAT INAP CIBODASARI (34.09.DINKES2) ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2014,0,178600000
3334066,PENGADAAN PAKAIAN KONTINGEN PORPROV KOTA SERANG (2.2.20-PORPROV.),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2014,0,970900000
3333066,REHABILITASI GEDUNG KANTOR KELURAHAN NAMBO JAYA (LUNCURAN) (RK-05) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,265900000
3332066,REHABILITASI SEDANG GEDUNG KANTOR DISHUB (1.10.11.DISHUB-01) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,249000000
3331066,INVENTARISASI DATA INDIKATOR KE PU AN KECAMATAN CIBODAS (35.15.PU12) ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2014,0,97000000
3330066,INVENTARISASI DATA INDIKATOR KE PU AN KECAMATAN PINANG (35.15.PU13),PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2014,0,151700000
3328066,INVENTARISASI DATA INDIKATOR KE PU AN KECAMATAN KARAWACI (35.15.PU11),PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2014,0,179600000
3327066,INVENTARISASI DATA KE PU AN KECAMATAN CIPONDOH (35.15.PU10),PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2014,0,140700000
3326066,INVENTARISASI KE PU AN KECAMATAN JATIUWUNG (35.15.PU9),PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2014,0,97000000
3325066,INVENTARISASI DATA INDIKATOR KE PU AN KECAMATAN TANGERANG (35.15.PU8),PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2014,0,118800000
3324066,LANJUTAN PEMBANGUNAN ESTETIKA JEMBATAN UNIS (1.1.15.BM-60) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,1700000000
3323066,LANJUTAN PEMBANGUNAN ESTETIKA JEMBATAN LIO BARU (1.1.15.BM-61) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,600000000
3322066,PENGADAAN SUSU UNTUK PASIEN ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2014,0,776200000
3321066,REHABILITASI SEDANG/BERAT PUSKESMAS JALAN BAJA (1.10.09.KES-06) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,393100000
3320066,PEMBANGUNAN GEDUNG SDN PINANG 1 (PSD-06) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,1100000000
3319066,REHABILITASI SEDANG/BERAT PUSKESMAS TANAH TINGGI (1.10.09.KES-04) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,274400000
3318066,PEMBANGUNAN GEDUNG SMKN 10 (KEC. BENDA) ((PSK-02) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,1500000000
3317066,PENAMBAHAN RUANGAN PELAYANAN KESEHATAN PUSKESMAS PABUARAN TUMPENG (1.10.09.KES-09) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,743400000
3316066,PENAMBAHAN RUANGAN PELAYANAN KESEHATAN PUSKESMAS PASAR BARU (1.10.09.KES-10) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,452000000
3315066,PENDATAAN KONDISI SALURAN KOTA TANGERANG (KECAMATAN PINANG DAN CIPONDOH) (31.15.DPU2) ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2014,0,150000000
3314066,PENDATAAN KONDISI SALURAN KOTA TANGERANG (KECAMATAN CIBODAS DAN KARAWACI) (31.15.DPU1) ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI SATU FILE,SELEKSI SEDERHANA,BIAYA TERENDAH,JASA KONSULTANSI BADAN USAHA,2014,0,150000000
3313066,PEMANTAUAN  KUALITAS AIR SUNGAI DAN KONDISI EKOLOGIS (34.06.BPLH.3) ,PEMERINTAH DAERAH KOTA TANGERANG,PRAKUALIFIKASI DUA FILE,SELEKSI UMUM,KUALITAS DAN BIAYA,JASA KONSULTANSI BADAN USAHA,2014,0,360500000
3312066,PENGADAAN ALAT-ALAT KESEHATAN TANGGAP DARURAT (RSU-30) (2.5.42-ALAT KESEHATAN TANGGAP DARURAT) RSUD KOTA TANGERANG ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2014,0,287500000
3311066,PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG JL. ADAM MALIK DSK KEL. CIPADU ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,499900000
3310066,PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG RW.04 PERUMAHAN CIMONE MAS KEL. CIMONE JAYA (DAL-28) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,875000000
3309066,"PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG JL. KH. HASYIM ASHARI KEC. CIPONDOH (DAL-29)
 ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,700000000
3308066,"PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG RT.01.02 DAN 03 RW.03 KEL. PORIS PLAWAD (DAL-30)
 ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,247900000
3307066,"PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG JL. M. TOHA KEC. PERIUK (DAL-31)
 ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,699800000
3306066,"PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG RW.04  DAN 05 KEL. BATU JAYA (DAL-32)
 ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,300000000
3305066,"PEMBANGUNAN SALURAN DRAINASE/ GORONG-GORONG JL. ATANG SANJAYA KEL. BENDA (DAL-33)
 ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,700000000
3304066,"PENINGKATAN JL. LINGK. ABDUL RAHMAN SHALEH RW.02 DSK. KEL. JURUMUDI
 ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,400000000
3303066,"PENINGKATAN JL. LINGK. KEPU RT.05 RW.02 DSK. KEL. JURUMUDI BARU
 ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,292000000
3302066,"PENINGKATAN JL. LINGK. SAMPING KELURAHAN RW.03 DSK. KEL. PANUNGGANGAN
 ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,280000000
3301066,"PENINGKATAN JL. LINGK. INPRES 18 RT.01 RW.08 DSK. KEL. LARANGAN SELATAN
 ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,359900000
3300066,"PENINGKATAN JL. LINGK. KOMPLEK DEPLU RW.01 DSK. KEL. KREO SELATAN
 ",PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,299900000
3299066,REHAB ATAP RUSUNAWA MANIS JAYA A DAN B ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,499900000
3298066,PEMBANGUNAN GEDUNG KANTOR DKP (LANJUTAN DAN LUNCURAN) (1.14.21.DKP-24),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,1600000000
3297066,REHABILITASI PENERANGAN JALAN UMUM PAKET III (1.14.21.DKP-23),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,385200000
3296066,REHABILITASI PENERANGAN JALAN UMUM PAKET II (1.14.21.DKP-22),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,661000000
3295066,REHABILITASI PENERANGAN JALAN UMUM PAKET I (1.14.21.DKP-21),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,523900000
3294066,PEMBANGUNAN PENERANGAN JALAN UMUM PAKET XIV (1.14.21.DKP-20),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,700100000
3293066,PEMBANGUNAN PENERANGAN JALAN UMUM PAKET XIII (1.14.21.DKP-19),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,373100000
3292066,PEMBANGUNAN PENERANGAN JALAN UMUM PAKET XII (1.14.21.DKP-18),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,627800000
3291066,PEMBANGUNAN PENERANGAN JALAN UMUM PAKET XI (1.14.21.DKP-17),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,457600000
3290066,PEMBANGUNAN PENERANGAN JALAN UMUM PAKET X (1.14.21.DKP-16),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,516600000
3289066,PEMBANGUNAN PENERANGAN JALAN UMUM PAKET IX (1.14.21.DKP-15),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,734600000
3288066,PEMBANGUNAN PENERANGAN JALAN UMUM PAKET VIII (1.14.21.DKP-14),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,659300000
3287066,PEMBANGUNAN PENERANGAN JALAN UMUM PAKET VII (1.14.21.DKP-13),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,566500000
3286066,PEMBANGUNAN PENERANGAN JALAN UMUM PAKET VI (1.14.21.DKP-12),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,574100000
3285066,PEMBANGUNAN PENERANGAN JALAN UMUM PAKET V (1.14.21.DKP-11),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,734100000
3284066,PEMBANGUNAN PENERANGAN JALAN UMUM PAKET IV (1.14.21.DKP-10),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,750900000
3283066,PEMBANGUNAN PENERANGAN JALAN UMUM PAKET III (1.14.21.DKP-09),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,686700000
3282066,PEMBANGUNAN PENERANGAN JALAN UMUM PAKET II (1.14.21.DKP-08),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,614500000
3281066,PEMBANGUNAN PENERANGAN JALAN UMUM PAKET I (1.14.21.DKP-07),PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG PEMILIHAN LANGSUNG,HARGA TERENDAH SISTEM GUGUR,PEKERJAAN KONSTRUKSI,2014,0,600800000
3280066,PENGADAAN ALAT-ALAT KEDOKTERAN UMUM (2.12.42 KEDOK-UMUM) ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG UMUM,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2014,0,6300000000
3279066,PENGADAAN ALAT-ALAT KEDOKTERAN BEDAH SYARAF (2.12. 42-BEDAH SYARAF)    ,PEMERINTAH DAERAH KOTA TANGERANG,PASCAKUALIFIKASI SATU FILE,LELANG SEDERHANA,HARGA TERENDAH SISTEM GUGUR,PENGADAAN BARANG,2014,0,4300000000
